requestedLatitude,requestedLongitude,latitude,longitude,gridpointId,validTimeUtc,drivingDifficultyIndex,iconCode,iconCodeExtended,precip1Hour,precip6Hour,precip24Hour,precip2Day,precip3Day,precip7Day,precipMtd,precipYtd,pressureChange,pressureMeanSeaLevel,relativeHumidity,snow1Hour,snow6Hour,snow24Hour,snow2Day,snow3Day,snow7Day,snowMtd,snowSeason,snowYtd,temperature,temperatureChange24Hour,temperatureMax24Hour,temperatureMin24Hour,temperatureDewPoint,temperatureFeelsLike,uvIndex,visibility,windDirection,windSpeed,windGust
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T03:20:00+0000,48,12,1200,3.8,8.5,21.3,21.7,21.7,21.7,21.0,194.0,1.5,1022.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.1,-1.7,21.1,15.0,15.1,14.7,0,6.76,200.0,10.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T04:20:00+0000,48,12,1200,3.0,10.1,23.5,24.3,24.3,24.3,24.0,197.0,1.7,1022.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.2,-1.9,21.1,15.0,15.2,14.8,0,7.79,200.0,10.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T05:20:00+0000,43,11,1100,0.9,12.3,25.6,26.5,26.5,26.5,26.0,199.0,1.5,1023.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.7,-2.4,21.1,14.7,14.7,14.1,1,8.85,200.0,11.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T06:20:00+0000,0,28,2800,0.0,12.6,26.0,27.1,27.1,27.1,27.0,200.0,1.4,1023.4,95.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.2,-2.1,21.1,14.7,15.6,15.9,2,12.07,220.0,11.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T07:20:00+0000,0,30,3000,0.0,10.7,25.6,26.9,26.9,26.9,26.0,199.0,0.6,1023.3,87.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.7,-1.7,21.1,14.7,15.7,17.7,4,13.75,220.0,11.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T08:20:00+0000,0,30,3000,0.0,7.8,24.6,26.7,26.7,26.7,26.0,199.0,-0.2,1022.9,80.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,19.3,-0.9,21.1,14.7,15.9,19.3,5,14.37,250.0,8.3,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T09:20:00+0000,0,34,3400,0.0,3.1,24.3,26.7,26.7,26.7,26.0,199.0,-1.1,1022.4,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,20.9,-0.1,21.1,14.7,15.3,20.9,5,14.36,270.0,7.9,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T10:20:00+0000,0,32,3200,0.0,0.5,24.4,26.7,26.7,26.7,26.0,199.0,-1.5,1022.0,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,22.1,0.6,22.1,14.7,15.0,22.1,4,14.33,290.0,6.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T11:20:00+0000,0,32,3200,0.0,0.0,24.4,26.7,26.7,26.7,26.0,199.0,-1.5,1021.5,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,22.3,1.2,22.6,14.7,14.0,22.3,3,14.29,300.0,5.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T12:20:00+0000,0,32,3200,0.0,0.0,24.4,26.7,26.7,26.7,26.0,199.0,-1.0,1021.4,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,23.0,2.2,23.0,14.7,13.9,23.0,1,14.27,310.0,6.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T13:20:00+0000,0,32,3200,0.0,0.0,24.4,26.7,26.7,26.7,26.0,199.0,-0.4,1021.5,60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,22.2,2.2,23.5,14.7,14.2,22.2,0,14.29,320.0,5.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T14:20:00+0000,0,32,3200,0.0,0.0,24.5,26.7,26.7,26.7,26.0,199.0,0.3,1021.7,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,21.0,1.8,23.5,14.7,14.6,21.0,0,14.29,110.0,4.7,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T15:20:00+0000,0,31,3100,0.0,0.0,24.2,26.7,26.7,26.7,26.0,199.0,0.7,1021.9,76.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.5,0.9,23.5,14.7,14.2,18.5,0,13.85,120.0,6.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T16:20:00+0000,0,31,3100,0.0,0.0,24.0,26.7,26.7,26.7,26.0,199.0,1.0,1022.2,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.7,0.6,23.5,14.7,14.1,17.7,0,12.96,120.0,7.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T17:20:00+0000,0,31,3100,0.0,0.0,23.5,26.7,26.7,26.7,26.0,199.0,1.0,1022.6,84.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.5,0.2,23.5,14.7,14.0,16.5,0,12.27,120.0,8.3,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T18:20:00+0000,0,31,3100,0.0,0.0,21.8,26.7,26.7,26.7,26.0,199.0,0.8,1022.8,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.8,-0.2,23.5,14.7,13.6,15.7,0,11.85,130.0,9.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T19:20:00+0000,0,31,3100,0.0,0.0,18.9,26.7,26.7,26.7,26.0,199.0,0.2,1022.6,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.1,-0.6,23.5,14.7,13.2,15.0,0,11.56,120.0,8.3,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T20:20:00+0000,0,31,3100,0.0,0.0,16.3,26.7,26.7,26.7,26.0,199.0,-0.2,1022.4,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.4,-0.9,23.5,14.4,12.7,14.4,0,11.22,110.0,6.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T21:20:00+0000,0,31,3100,0.0,0.0,13.6,26.7,26.7,26.7,26.0,199.0,-0.5,1022.5,89.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.7,-1.3,23.5,13.7,12.0,13.7,0,9.99,90.0,5.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T22:20:00+0000,0,31,3100,0.0,0.0,12.6,26.7,26.7,26.7,26.0,199.0,-0.5,1022.1,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.2,-1.4,23.5,13.1,11.8,13.0,0,10.93,90.0,6.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-05T23:20:00+0000,0,31,3100,0.0,0.0,12.6,26.7,26.7,26.7,26.0,199.0,-0.5,1022.2,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.3,-1.5,23.5,13.1,11.8,13.1,0,10.61,80.0,6.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T00:20:00+0000,0,31,3100,0.0,0.0,12.2,26.7,26.7,26.7,26.0,199.0,-0.4,1022.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.0,-1.4,23.5,13.0,12.1,12.6,0,9.63,50.0,7.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T01:20:00+0000,0,33,3300,0.0,0.0,10.5,26.7,26.7,26.7,26.0,199.0,0.0,1022.3,95.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,12.6,-1.4,23.5,12.6,11.8,12.2,0,8.38,40.0,6.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T02:20:00+0000,0,33,3300,0.0,0.0,7.8,26.6,26.7,26.7,26.0,199.0,0.4,1022.1,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,12.5,-1.4,23.5,12.3,12.1,12.2,0,8.05,30.0,7.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T03:20:00+0000,0,32,3200,0.0,0.0,3.1,26.3,26.7,26.7,26.0,199.0,0.6,1022.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,12.6,-1.4,23.5,12.2,12.6,12.5,0,11.03,150.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T04:20:00+0000,0,32,3200,0.0,0.0,0.5,25.9,26.7,26.7,26.0,199.0,0.6,1022.7,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,-0.3,23.5,12.2,13.9,14.5,1,9.66,230.0,5.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T05:20:00+0000,0,32,3200,0.0,0.0,0.0,25.7,26.7,26.7,26.0,199.0,0.4,1022.7,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.6,1.0,23.5,12.2,14.9,16.6,2,11.11,350.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T06:20:00+0000,0,32,3200,0.0,0.0,0.0,25.6,26.7,26.7,26.0,199.0,-0.2,1022.3,80.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.8,1.4,23.5,12.2,15.3,18.8,3,12.66,70.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T07:20:00+0000,0,32,3200,0.0,0.0,0.0,24.8,26.7,26.7,26.0,199.0,-1.0,1021.9,71.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,20.7,1.7,23.5,12.2,15.4,20.7,5,14.05,80.0,6.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T08:20:00+0000,0,32,3200,0.0,0.0,0.0,24.4,26.7,26.7,26.0,199.0,-1.9,1021.1,63.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,22.3,1.6,23.5,12.2,15.0,22.3,5,14.27,90.0,5.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T09:20:00+0000,0,32,3200,0.0,0.0,0.0,24.3,26.7,26.7,26.0,199.0,-2.5,1019.9,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,23.7,1.5,23.7,12.2,14.6,23.7,5,14.27,100.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T10:20:00+0000,0,32,3200,0.0,0.0,0.0,24.3,26.7,26.7,26.0,199.0,-2.8,1019.0,52.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,24.2,1.1,24.6,12.2,13.8,24.2,4,14.27,100.0,7.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T11:20:00+0000,0,32,3200,0.0,0.0,0.0,24.3,26.7,26.7,26.0,199.0,-2.6,1018.3,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,24.4,1.1,24.6,12.2,13.9,24.4,3,14.27,110.0,8.3,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T12:20:00+0000,0,32,3200,0.0,0.0,0.0,24.3,26.7,26.7,26.0,199.0,-2.1,1017.8,50.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,24.9,1.1,24.9,12.2,13.9,24.9,1,16.09,120.0,7.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T13:20:00+0000,0,32,3200,0.0,0.0,0.0,24.3,26.7,26.7,26.0,199.0,-1.4,1017.6,55.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,23.5,0.8,25.0,12.2,14.1,23.5,0,14.27,140.0,9.7,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T14:20:00+0000,0,32,3200,0.0,0.0,0.0,24.3,26.7,26.7,26.0,199.0,-0.7,1017.6,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,21.6,0.3,25.0,12.2,14.5,21.6,0,14.25,140.0,10.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T15:20:00+0000,0,31,3100,0.0,0.0,0.0,24.1,26.7,26.7,26.0,199.0,-0.2,1017.7,73.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,19.8,0.7,25.0,12.2,14.9,19.8,0,13.92,150.0,9.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T16:20:00+0000,0,31,3100,0.0,0.0,0.0,23.9,26.7,26.7,26.0,199.0,0.0,1017.6,82.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.0,0.2,25.0,12.2,14.9,18.0,0,13.2,150.0,9.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T17:20:00+0000,0,31,3100,0.0,0.0,0.0,22.9,26.7,26.7,26.0,199.0,0.1,1017.7,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.8,0.1,25.0,12.2,14.9,16.8,0,12.19,140.0,6.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T18:20:00+0000,0,31,3100,0.0,0.0,0.0,20.3,26.7,26.7,26.0,199.0,0.0,1017.5,90.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.3,0.3,25.0,12.2,14.7,16.3,0,11.08,130.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T19:20:00+0000,0,31,3100,0.0,0.0,0.0,18.1,26.7,26.7,26.0,199.0,-0.3,1017.5,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.5,0.2,25.0,12.2,14.5,15.5,0,9.8,120.0,6.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T20:20:00+0000,0,31,3100,0.0,0.0,0.0,14.6,26.7,26.7,26.0,199.0,-0.5,1017.3,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.9,0.3,25.0,12.2,14.3,14.9,0,8.97,70.0,5.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T21:20:00+0000,0,31,3100,0.0,0.0,0.0,12.7,26.7,26.7,26.0,199.0,-0.7,1016.8,94.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.8,0.6,25.0,12.2,13.9,14.8,0,9.99,340.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T22:20:00+0000,0,31,3100,0.0,0.0,0.0,12.5,26.7,26.7,26.0,199.0,-0.5,1016.9,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.0,0.4,25.0,12.2,13.5,14.0,0,8.05,310.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-06T23:20:00+0000,0,31,3100,0.0,0.0,0.0,12.5,26.7,26.7,26.0,199.0,-0.5,1016.9,98.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.7,0.2,25.0,12.2,13.4,13.6,0,8.05,290.0,6.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T00:20:00+0000,0,31,3100,0.0,0.0,0.0,11.6,26.7,26.7,26.0,199.0,-0.1,1016.7,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.8,0.4,25.0,12.2,13.5,13.3,0,8.05,280.0,8.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T01:20:00+0000,0,31,3100,0.0,0.0,0.0,9.4,26.7,26.7,26.0,199.0,0.2,1017.1,99.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.2,0.3,25.0,12.2,13.1,12.6,0,8.05,270.0,9.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T02:20:00+0000,0,31,3100,0.0,0.0,0.0,5.5,26.6,26.7,26.0,199.0,0.5,1017.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,12.9,0.2,25.0,12.2,12.9,12.0,0,8.05,260.0,10.1,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T03:20:00+0000,0,32,3200,0.0,0.0,0.0,1.4,26.3,26.7,26.0,199.0,0.6,1017.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.3,0.4,25.0,12.6,13.3,12.8,0,8.4,250.0,9.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T04:20:00+0000,0,32,3200,0.0,0.0,0.0,0.1,25.9,26.7,26.0,199.0,0.8,1017.6,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.0,0.2,25.0,12.7,14.5,14.7,1,12.55,250.0,9.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T05:20:00+0000,0,34,3400,0.0,0.0,0.0,0.0,25.7,26.7,26.0,199.0,0.9,1018.1,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.3,0.9,25.0,12.7,15.1,18.3,2,14.06,270.0,10.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T06:20:00+0000,0,34,3400,0.0,0.0,0.0,0.0,25.6,26.7,26.0,199.0,0.7,1018.0,70.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,20.5,0.8,25.0,12.7,14.9,20.5,3,14.64,290.0,11.5,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T07:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,24.8,26.7,26.0,199.0,0.1,1017.8,60.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,22.4,0.9,25.0,12.7,14.5,22.4,5,14.27,290.0,12.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T08:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,24.4,26.7,26.0,199.0,-0.5,1017.6,54.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,23.8,0.8,25.0,12.7,14.0,23.8,5,14.27,300.0,12.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T09:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,24.3,26.7,26.0,199.0,-0.8,1017.3,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,25.0,0.8,25.0,12.7,13.8,25.0,5,14.27,310.0,11.9,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T10:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,24.3,26.7,26.0,199.0,-0.8,1017.1,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,25.6,0.8,25.6,12.7,13.1,26.4,4,14.64,320.0,11.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T11:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,24.3,26.7,26.0,199.0,-0.6,1017.1,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,25.8,0.7,25.8,12.7,12.4,26.4,2,14.27,330.0,8.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T12:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,24.3,26.7,26.0,199.0,-0.1,1017.2,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,26.0,0.5,26.1,12.7,12.1,26.5,1,14.27,350.0,7.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T13:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,24.3,26.7,26.0,199.0,0.5,1017.6,45.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,25.2,0.9,26.1,12.7,12.5,25.2,0,14.22,130.0,7.9,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T14:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,24.3,26.7,26.0,199.0,1.4,1018.4,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,22.0,0.2,26.1,12.7,13.3,22.0,0,14.22,130.0,13.7,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T15:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,24.1,26.7,26.0,199.0,1.9,1019.0,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,20.3,0.3,26.1,12.7,13.2,20.3,0,14.29,140.0,17.3,27.7
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T16:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,23.9,26.7,26.0,199.0,2.2,1019.8,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,19.6,0.8,26.1,12.7,12.9,19.6,0,14.28,140.0,19.4,31.3
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T17:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,22.9,26.7,26.0,199.0,2.1,1020.4,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,18.5,0.9,26.1,12.7,12.1,18.5,0,14.33,140.0,18.4,28.8
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T18:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,20.3,26.7,26.0,199.0,1.8,1020.8,69.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.9,0.9,26.1,12.7,12.2,17.5,0,14.32,130.0,16.9,27.4
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T19:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,18.1,26.7,26.0,199.0,1.1,1021.1,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.5,1.1,26.1,12.7,12.4,17.0,0,15.22,130.0,16.9,28.8
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T20:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,14.6,26.7,26.0,199.0,0.3,1020.8,77.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.9,1.0,26.1,12.7,12.9,16.5,0,15.27,120.0,13.0,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T21:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,12.7,26.7,26.0,199.0,-0.3,1020.9,81.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,16.4,0.9,26.1,12.7,13.2,16.3,0,15.07,110.0,9.4,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T22:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,12.5,26.7,26.0,199.0,-0.7,1020.1,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.4,0.8,26.1,12.7,13.1,15.4,0,14.47,90.0,7.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-07T23:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,12.5,26.7,26.0,199.0,-1.0,1019.7,88.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.0,0.7,26.1,12.7,13.1,15.0,0,13.18,70.0,7.6,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-08T00:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,11.6,26.7,26.0,199.0,-1.1,1019.4,91.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.3,0.3,26.1,12.7,13.0,14.2,0,11.44,10.0,7.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-08T01:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,9.4,26.7,26.0,199.0,-0.8,1019.3,94.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.7,0.3,26.1,12.7,12.8,13.5,0,10.01,340.0,7.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-08T02:20:00+0000,0,31,3100,0.0,0.0,0.0,0.0,5.5,26.7,26.0,199.0,-0.6,1019.3,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.3,0.2,26.1,12.7,12.8,13.3,0,9.11,300.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-08T03:20:00+0000,0,34,3400,0.0,0.0,0.0,0.0,1.4,26.7,26.0,199.0,-0.5,1018.9,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,13.7,0.2,26.1,12.9,13.2,13.7,0,8.82,280.0,5.8,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-08T04:20:00+0000,0,34,3400,0.0,0.0,0.0,0.0,0.1,26.7,26.0,199.0,-0.4,1018.9,91.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,15.4,0.2,26.1,12.9,14.1,15.4,1,12.36,270.0,7.9,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-08T05:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,0.0,26.7,26.0,199.0,-0.5,1018.7,83.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,17.5,-0.6,26.1,12.9,14.8,17.5,2,14.32,270.0,11.2,
39.99,48.06,39.97802197802197,48.076132788447126,tp45mvzbz56y5,2023-10-08T06:20:00+0000,0,32,3200,0.0,0.0,0.0,0.0,0.0,26.7,26.0,199.0,-0.7,1018.4,75.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,19.6,-0.5,26.1,12.9,15.3,19.6,3,14.27,280.0,11.9,
